,Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
3967,Reo India Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),19:25,06:20,10h 55m,567.0,21 Seats available,"3.9
69",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
3968,Sonu Nath Bus Service,VE A/C Semi Sleeper (2+2),18:30,05:45,11h 15m,2500.0,49 Seats available,,https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
3969,Malana Travels,Volvo A/C Semi Sleeper (2+2),18:00,05:30,11h 30m,617.0,21 Seats available,"4.3
43",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
3970,City Land Travels,Scania Multi-Axle AC Semi Sleeper (2+2),21:00,07:20,10h 20m,540.0,36 Seats available,"3.0
155",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
3971,Deltin Travels,Scania Multi-Axle AC Semi Sleeper (2+2),22:00,08:00,10h 00m,700.0,53 Seats available,"3.7
308",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
3972,Deltin Travels,Scania Multi-Axle AC Semi Sleeper (2+2),19:30,06:00,10h 30m,700.0,43 Seats available,"3.6
426",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
3973,Holiday Appeal Private Limited,Scania Multi-Axle AC Semi Sleeper (2+2),18:00,06:00,12h 00m,799.0,53 Seats available,"4.8
14",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
3974,City Land Travels,Volvo A/C Semi Sleeper (2+2),11:15,23:00,11h 45m,799.0,31 Seats available,"2.5
177",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
3975,City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),19:30,06:25,10h 55m,540.0,41 Seats available,"3.5
117",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
3976,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),18:00,05:50,11h 50m,949.0,33 Seats available,"3.5
14",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
3977,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),20:30,07:45,11h 15m,1395.0,41 Seats available,"3.9
5",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
3978,Zakir Flights,Volvo A/C Semi Sleeper (2+2),18:30,06:00,11h 30m,584.0,31 Seats available,"2.8
21",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
3979,Himgiri Adventure Tour,Bharat Benz A/C Semi Sleeper (2+2),18:00,06:30,12h 30m,719.0,29 Seats available,"2.5
22",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
3980,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:00,08:55,10h 55m,709.0,32 Seats available,"3.3
200",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
3981,Northern Travels,Volvo A/C Semi Sleeper (2+2),18:30,07:15,12h 45m,712.0,20 Seats available,"1.8
13",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
3982,ABHI TRAVELS,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),18:00,05:30,11h 30m,854.0,33 Seats available,"1.6
10",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
3983,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),18:00,05:20,11h 20m,495.0,38 Seats available,"4.6
28",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
3984,City Land Travels,Volvo A/C Semi Sleeper (2+2),22:35,09:15,10h 40m,709.0,34 Seats available,"3.9
40",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
3985,Rao Travel Heights,Volvo A/C Semi Sleeper (2+2),19:00,06:30,11h 30m,1649.0,41 Seats available,"3.8
35",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
3986,Reo India Travels,Volvo A/C Semi Sleeper (2+2),19:10,06:05,10h 55m,567.0,11 Seats available,"4.0
28",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
3987,Holiday Appeal Private Limited,Scania Multi-Axle AC Semi Sleeper (2+2),19:00,07:00,12h 00m,854.0,48 Seats available,"3.4
50",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
3988,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),16:30,04:00,11h 30m,765.0,41 Seats available,"3.6
27",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
3989,TANISHQ HOLIDAYS TOUR,Volvo A/C Semi Sleeper (2+2),18:00,06:00,12h 00m,599.0,29 Seats available,"3.5
30",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
3990,Reo India Travels,Volvo A/C Semi Sleeper (2+2),19:35,07:35,12h 00m,567.0,17 Seats available,"4.6
9",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
3991,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),21:15,08:30,11h 15m,989.0,33 Seats available,"3.0
45",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
3992,City Land Travels,Volvo A/C Semi Sleeper (2+2),13:30,02:30,13h 00m,709.0,33 Seats available,"2.6
128",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
3993,Leo Travel heights,Volvo A/C Semi Sleeper (2+2),18:00,07:55,13h 55m,1300.0,31 Seats available,"4.3
9",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
3994,Kartar Travels Private Limited,Volvo A/C Semi Sleeper (2+2),20:00,07:30,11h 30m,570.0,32 Seats available,"2.8
56",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
3995,ROYAL SAFARI INDIA TRAVELS,Bharat Benz A/C Semi Sleeper (2+2),21:00,08:30,11h 30m,899.0,29 Seats available,"3.0
24",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
3996,Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),17:30,05:30,12h 00m,495.0,41 Seats available,"3.3
16",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
3997,PAL Travel Lines,Volvo A/C Semi Sleeper (2+2),18:10,05:10,11h 00m,674.0,30 Seats available,"2.8
41",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
3998,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),18:30,05:45,11h 15m,786.0,33 Seats available,"4.2
6",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
3999,SIDDHI VINAYAK TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),17:30,06:30,13h 00m,599.0,48 Seats available,"2.9
29",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
4000,Northern Travels,Scania Multi-Axle AC Semi Sleeper (2+2),17:30,06:30,13h 00m,712.0,40 Seats available,"2.9
27",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
4001,Suswagtam Tours,Volvo A/C Semi Sleeper (2+2),18:00,05:55,11h 55m,1304.0,41 Seats available,"3.8
5",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
4002,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),17:30,04:45,11h 15m,786.0,33 Seats available,"2.9
21",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
4003,Travel hub,Volvo A/C Semi Sleeper (2+2),16:00,04:00,12h 00m,989.0,41 Seats available,"1.4
43",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
4004,Travel Zap India Pvt LTD.,Volvo Multi-Axle B9R A/c Semi Sleeper (2+2),19:00,05:50,10h 50m,1099.0,44 Seats available,"2.9
8",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
4005,RAO TRAVELS INDIA PVT LTD.,Mercedes Benz A/C (2+2),17:30,07:30,14h 00m,1399.0,49 Seats available,"2.3
22",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
4006,G.T.SHolidays,Bharat Benz A/C Semi Sleeper (2+2),18:30,06:00,11h 30m,1350.0,31 Seats available,"1.3
30",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
4007,RAO TRAVELS INDIA PVT LTD.,Mercedes Benz A/C (2+2),17:00,05:00,12h 00m,1294.0,46 Seats available,"1.6
9",https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
4008,FlixBus,A/C Seater (2+2),18:30,06:00,11h 30m,815.0,25 Seats available,4.6,https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
4009,Sugam Yatra,Bharat Benz A/C Semi Sleeper (2+2),18:00,07:00,13h 00m,1800.0,33 Seats available,4.1,https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
4010,Rao Travel Heights,Volvo A/C Semi Sleeper (2+2),18:30,07:00,12h 30m,1649.0,41 Seats available,3.8,https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
4011,Holiday Appeal Private Limited,Non AC Seater (2+2),18:00,06:00,12h 00m,1329.0,35 Seats available,3.7,https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
4012,HIMALAYAN HOLIDAYS,Volvo A/C Semi Sleeper (2+2 ),17:30,06:30,13h 00m,949.0,45 Seats available,3.5,https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
4013,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),17:30,04:45,11h 15m,786.0,31 Seats available,3.2,https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
4014,Subh Yatri Holidays,Volvo A/C Semi Sleeper (2+2),18:30,05:45,11h 15m,786.0,35 Seats available,3.2,https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
4015,SIDDHI VINAYAK TRAVELS,Volvo A/C Semi Sleeper (2+2),16:30,05:30,13h 00m,1599.0,19 Seats available,2.9,https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
4016,Metahills holidays,Scania A/C Semi Sleeper (2+2),17:30,05:31,12h 01m,800.0,49 Seats available,2.9,https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
4017,Cab India Travels,Volvo A/C Semi Sleeper (2+2),17:00,07:02,14h 02m,924.0,39 Seats available,2.8,https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
4018,Yatrabybus.com,Bharat Benz A/C Semi Sleeper (2+2),18:00,04:00,10h 00m,1999.0,41 Seats available,2.5,https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
4019,Royal Travels Hills,Volvo A/C Semi Sleeper (2+2),18:00,06:00,12h 00m,1099.0,41 Seats available,1.9,https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
4020,Heera Himachal Holidays,Volvo A/C Semi Sleeper (2+2),17:30,08:00,14h 30m,1049.0,29 Seats available,1.7,https://www.redbus.in/bus-tickets/manali-to-delhi,Manali to Delhi
4021,HRTC - 656,Ordinary 3+2 Non AC Seater,15:00,06:20,15h 20m,696.0,37 Seats available,"3.8
5",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Hamirpur (Himachal Pradesh) to Delhi
4022,HRTC - 603,Ordinary 3+2 Non AC Seater,16:40,05:00,12h 20m,613.0,37 Seats available,"4.4
24",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Hamirpur (Himachal Pradesh) to Delhi
4023,HRTC - 602,Ordinary 3+2 Non AC Seater,17:20,04:00,10h 40m,574.0,35 Seats available,"4.4
21",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Hamirpur (Himachal Pradesh) to Delhi
4024,HRTC - 601,Himmani Deluxe 2+2 Non AC Seater,18:30,03:30,09h 00m,608.0,17 Seats available,"3.7
43",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Hamirpur (Himachal Pradesh) to Delhi
4025,HRTC - 651,Ordinary 3+2 Non AC Seater,19:40,04:30,08h 50m,555.0,24 Seats available,"3.6
35",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Hamirpur (Himachal Pradesh) to Delhi
4026,HRTC - 15,Himsuta AC Seater Volvo/Scania 2+2,20:00,04:30,08h 30m,1008.0,6 Seats available,"3.4
99",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Hamirpur (Himachal Pradesh) to Delhi
4027,HRTC - 99,Himsuta AC Seater Volvo/Scania 2+2,21:00,07:00,10h 00m,1118.0,16 Seats available,"4.1
76",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Hamirpur (Himachal Pradesh) to Delhi
4028,HRTC - 79,Himsuta AC Seater Volvo/Scania 2+2,21:30,07:00,09h 30m,1115.0,20 Seats available,"3.8
54",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Hamirpur (Himachal Pradesh) to Delhi
4029,Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:40,06:00,08h 20m,648.0,17 Seats available,"4.7
391",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Hamirpur (Himachal Pradesh) to Delhi
4030,Laxmi holidays,Volvo A/C Semi Sleeper (2+2),20:20,05:30,09h 10m,807.0,14 Seats available,"4.5
445",https://www.redbus.in/bus-tickets/hamirpur-himachal-pradesh-to-delhi,Hamirpur (Himachal Pradesh) to Delhi
4031,HRTC - 573,Ordinary 3+2 Non AC Seater,13:15,02:00,12h 45m,709.0,37 Seats available,"4.2
5",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4032,HRTC - 528,A/C Executive (2+3),17:31,07:00,13h 29m,844.0,44 Seats available,"2.9
32",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4033,HRTC - 539,Himmani Deluxe 2+2 Non AC Seater,18:50,07:15,12h 25m,779.0,27 Seats available,"2.8
7",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4034,HRTC - 539,Himmani Deluxe 2+2 Non AC Seater,18:50,06:45,11h 55m,755.0,27 Seats available,"3.3
9",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4035,HRTC - 546,Himmani Deluxe 2+2 Non AC Seater,19:20,07:00,11h 40m,756.0,22 Seats available,"1.7
8",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4036,HRTC - 550,Ordinary 3+2 Non AC Seater,19:40,08:00,12h 20m,714.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4037,HRTC - 14,Himsuta AC Seater Volvo/Scania 2+2,20:10,07:45,11h 35m,1295.0,34 Seats available,"3.5
23",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4038,HRTC - 14,Himsuta AC Seater Volvo/Scania 2+2,20:10,07:30,11h 20m,1259.0,31 Seats available,"4.3
49",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4039,HRTC - 26,Himsuta AC Seater Volvo/Scania 2+2,20:50,08:40,11h 50m,1310.0,30 Seats available,"2.7
26",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4040,HRTC - 26,Himsuta AC Seater Volvo/Scania 2+2,20:50,08:10,11h 20m,1274.0,18 Seats available,"4.1
24",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4041,HRTC - 569,Himmani Deluxe 2+2 Non AC Seater,21:22,09:06,11h 44m,755.0,21 Seats available,"4.6
12",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4042,HRTC - 569,Himmani Deluxe 2+2 Non AC Seater,21:22,09:20,11h 58m,779.0,27 Seats available,"3.2
6",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4043,HRTC - 577,A/C Executive (2+3),21:40,09:10,11h 30m,680.0,40 Seats available,"3.4
29",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4044,HRTC - 582,Ordinary 3+2 Non AC Seater,23:05,11:45,12h 40m,680.0,34 Seats available,"2.4
19",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4045,Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:45,08:10,10h 25m,740.0,26 Seats available,"4.8
1103",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4046,Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:30,06:40,11h 10m,601.0,29 Seats available,"4.8
802",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4047,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:00,07:30,10h 30m,630.0,25 Seats available,"4.8
457",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4048,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,09:00,11h 00m,759.0,24 Seats available,"4.7
665",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4049,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:00,06:55,10h 55m,569.0,28 Seats available,"4.7
653",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4050,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:00,06:00,11h 00m,569.0,24 Seats available,"4.7
468",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4051,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),21:45,08:30,10h 45m,630.0,25 Seats available,"4.7
396",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4052,Bedi Travels,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:00,07:45,10h 45m,630.0,25 Seats available,"4.7
368",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4053,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),22:00,08:55,10h 55m,759.0,24 Seats available,"4.7
300",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4054,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:00,05:59,10h 59m,569.0,24 Seats available,"4.7
277",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4055,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,07:15,10h 15m,665.0,23 Seats available,"4.7
531",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4056,Laxmi holidays,Volvo Multi-Axle A/C Semi Sleeper (2+2),20:00,06:53,10h 53m,569.0,28 Seats available,"4.6
225",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4057,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),22:05,08:20,10h 15m,594.0,37 Seats available,"4.6
217",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4058,Bedi Travels,Volvo A/C Semi Sleeper (2+2 ),21:45,08:45,11h 00m,630.0,25 Seats available,"4.6
146",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4059,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:05,06:00,09h 55m,570.0,7 Seats available,"4.6
496",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4060,Zingbus Plus,Volvo A/C Semi Sleeper (2+2),20:05,06:05,10h 00m,576.0,7 Seats available,"4.6
348",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4061,Zingbus Plus,Volvo Multi-Axle A/C Semisleeper (2+2),22:05,08:25,10h 20m,600.0,37 Seats available,"4.4
110",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4062,Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),21:00,08:00,11h 00m,665.0,23 Seats available,"4.5
312",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4063,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),21:15,07:45,10h 30m,600.0,20 Seats available,"4.1
92",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4064,New Himalaya Travels,Volvo A/C Semi Sleeper (2+2),21:15,07:49,10h 34m,600.0,20 Seats available,"4.4
40",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4065,City Land Travels,Volvo A/C Semi Sleeper (2+2),20:30,06:30,10h 00m,495.0,31 Seats available,"3.5
197",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4066,City Land Travels,Volvo A/C Semi Sleeper (2+2),20:30,07:00,10h 30m,495.0,31 Seats available,"3.3
95",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4067,City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:20,08:20,10h 00m,585.0,35 Seats available,"3.3
68",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4068,City Land Travels,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),22:20,08:50,10h 30m,585.0,35 Seats available,"3.5
43",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4069,Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD),A/C Semi Sleeper (2+2),19:30,06:30,11h 00m,999.0,1 Seat available,"3.3
21",https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4070,FlixBus,A/C Seater (2+2),19:00,07:15,12h 15m,657.0,33 Seats available,4.5,https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4071,Asian's Shina Tour & Travels (Swoyambhu Manjushree Yatayat P. LTD),A/C Semi Sleeper (2+2),19:30,07:15,11h 45m,1199.0,1 Seat available,2.5,https://www.redbus.in/bus-tickets/delhi-to-dharamshala,Delhi to Dharamshala (Himachal Pradesh)
4072,HRTC - 150,Ordinary 3+2 Non AC Seater,11:12,15:00,03h 48m,237.0,27 Seats available,3.9,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
4073,HRTC - 2,Himsuta AC Seater Volvo/Scania 2+2,11:15,14:40,03h 25m,384.0,22 Seats available,"4.9
38",https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
4074,HRTC - 102,Ordinary 3+2 Non AC Seater,11:18,14:19,03h 01m,237.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
4075,,,,,,,,,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
4076,,,,,,,,,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
4077,,,,,,,,,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
4078,,,,,,,,,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
4079,,,,,,,,,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
4080,,,,,,,,,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
4081,,,,,,,,,https://www.redbus.in/bus-tickets/shimla-to-chandigarh,Shimla to Chandigarh
4082,HRTC - 127,Himsuta AC Seater Volvo/Scania 2+2,15:40,22:00,06h 20m,724.0,25 Seats available,"4.0
6",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
4083,HRTC - 1285,Ordinary 3+2 Non AC Seater,18:40,02:30,07h 50m,429.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
4084,Chandigarh Transport Undertaking (CTU) - 165943,HVAC Seater (2+3),10:45,17:45,07h 00m,512.39,45 Seats available,"4.3
81",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
4085,Laxmi holidays,VE A/C Semi Sleeper (2+2),23:50,05:30,05h 40m,1139.0,36 Seats available,"4.2
75",https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
4086,,,,,,,,,https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
4087,,,,,,,,,https://www.redbus.in/bus-tickets/chandigarh-to-dharamshala,Chandigarh to Dharamshala (Himachal Pradesh)
4088,HRTC - 90,Himsuta AC Seater Volvo/Scania 2+2,11:40,19:15,07h 35m,724.0,27 Seats available,"2.7
4",https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh
4089,HRTC - 912,Ordinary 3+2 Non AC Seater,14:00,23:10,09h 10m,458.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh
4090,HRTC - 912,Ordinary 3+2 Non AC Seater,14:50,23:10,08h 20m,437.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh
4091,HRTC - 911,Ordinary 3+2 Non AC Seater,14:55,23:20,08h 25m,448.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh
4092,HRTC - 904,Himmani Deluxe 2+2 Non AC Seater,15:00,23:30,08h 30m,478.0,27 Seats available,3.9,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh
4093,HRTC - 902,Ordinary 3+2 Non AC Seater,16:30,01:25,08h 55m,477.0,37 Seats available,3.9,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh
4094,HRTC - 903,Himmani Deluxe 2+2 Non AC Seater,17:00,01:00,08h 00m,494.0,27 Seats available,3.9,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh
4095,HRTC - 925,A/C Executive (2+3),18:00,02:00,08h 00m,501.0,44 Seats available,3.9,https://www.redbus.in/bus-tickets/dharamshala-to-chandigarh,Dharamshala (Himachal Pradesh) to Chandigarh
