Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_Available,Ratings,Route_link,Route_name
APSRTC - 5421,Super Luxury (Non AC Seater 2+2 Push Back),19:00,23:30,04h 30m,INR 344,34 Seats available,"4.7
5",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 51027,Super Luxury (Non AC Seater 2+2 Push Back),19:30,02:00,06h 30m,INR 376,32 Seats available,"2.9
15",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 5419,VENNELA (A.C. SLEEPER),19:30,01:15,05h 45m,INR 676,19 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 6471,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",20:00,02:00,06h 00m,INR 360,34 Seats available,"3.9
8",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 6485,STAR LINER(NON-AC SLEEPER 2+1),20:00,02:00,06h 00m,INR 488,25 Seats available,"2.3
14",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 6604,Super Luxury (Non AC Seater 2+2 Push Back),20:00,02:15,06h 15m,INR 376,33 Seats available,"4.1
12",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 6476,Super Luxury (Non AC Seater 2+2 Push Back),20:20,02:50,06h 30m,INR 345,31 Seats available,"2.8
4",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 51306,Super Luxury (Non AC Seater 2+2 Push Back),20:30,02:45,06h 15m,INR 376,33 Seats available,"4.3
12",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 6175,Super Luxury (Non AC Seater 2+2 Push Back),20:30,01:00,04h 30m,INR 344,33 Seats available,"4.3
5",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 51007,Super Luxury (Non AC Seater 2+2 Push Back),20:45,03:00,06h 15m,INR 376,28 Seats available,"2.7
17",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 5658,Super Luxury (Non AC Seater 2+2 Push Back),20:45,01:15,04h 30m,INR 344,33 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 6531,Express(Non AC Seater),21:00,02:00,05h 00m,INR 265,47 Seats available,"2.5
7",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 66441,Super Luxury (Non AC Seater 2+2 Push Back),21:30,03:30,06h 00m,INR 376,28 Seats available,"3.9
57",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 6833,INDRA(A.C. Seater),21:30,03:20,05h 50m,INR 455,37 Seats available,"4.1
40",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 6423,Super Luxury (Non AC Seater 2+2 Push Back),21:45,04:15,06h 30m,INR 376,32 Seats available,"4.3
14",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 6418,INDRA(A.C. Seater),22:00,03:00,05h 00m,INR 455,25 Seats available,"3.3
19",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 51603,INDRA(A.C. Seater),22:30,02:30,04h 00m,INR 416,37 Seats available,"3.8
19",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 6538,Super Luxury (Non AC Seater 2+2 Push Back),22:45,03:25,04h 40m,INR 344,34 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 6432,Super Luxury (Non AC Seater 2+2 Push Back),22:45,03:00,04h 15m,INR 344,31 Seats available,"3.1
8",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 51356,Super Luxury (Non AC Seater 2+2 Push Back),23:00,03:00,04h 00m,INR 344,34 Seats available,"1.8
5",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 6469,Super Luxury (Non AC Seater 2+2 Push Back),23:15,03:30,04h 15m,INR 344,26 Seats available,"4.2
7",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 6621,Super Luxury (Non AC Seater 2+2 Push Back),23:30,04:00,04h 30m,INR 344,34 Seats available,"3.9
19",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 51130,INDRA(A.C. Seater),23:45,03:28,03h 43m,INR 416,32 Seats available,"3.5
49",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 6567,Super Luxury (Non AC Seater 2+2 Push Back),23:45,03:55,04h 10m,INR 344,32 Seats available,"4.5
13",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 51059,Super Luxury (Non AC Seater 2+2 Push Back),23:50,04:30,04h 40m,INR 344,32 Seats available,"4.0
32",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
APSRTC - 6421,Super Luxury (Non AC Seater 2+2 Push Back),23:55,04:10,04h 15m,INR 344,31 Seats available,"3.5
17",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),14:45,17:55,03h 10m,INR 1100,31 Seats available,"3.0
17",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Nanthi Travels,A/C Sleeper (2+1),16:00,21:50,05h 50m,1299,2 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
YAS TOURS AND TRAVELS,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),16:15,19:30,03h 15m,INR 1500,33 Seats available,3.2,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
AdAl madeena Travels,A/C Sleeper (2+1),22:30,03:45,05h 15m,INR 950,17 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
YAS TOURS AND TRAVELS,Volvo A/C B11R Multi Axle Semi Sleeper (2+2),16:30,19:45,03h 15m,INR 1000,38 Seats available,"3.2
17",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
JBT TRAVELS,A/C Sleeper (2+1),16:30,22:45,06h 15m,INR 1299,28 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Moksha Travels,A/C Sleeper (2+1),17:00,23:45,06h 45m,INR 1240,13 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),17:02,23:34,06h 32m,INR 930,29 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Jagan Travels,Mercedes Benz Multi-Axle A/C Sleeper (2+1),17:20,23:00,05h 40m,INR 1500,25 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Sri Krishna Travels,A/C Sleeper (2+1),17:45,23:59,06h 14m,INR 1400,25 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Sri Krishna Travels,Non A/C Seater / Sleeper (2+1),17:45,00:30,06h 45m,INR 1000,25 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Yolo Bus,Bharat Benz A/C Sleeper (2+1),17:50,23:45,05h 55m,INR 990,24 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Mythri Tours And Travels,A/C Sleeper (2+1),18:15,01:00,06h 45m,1387,19 Seats available,4.6,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
JBT TRAVELS,A/C Sleeper (2+1),18:15,22:45,04h 30m,INR 1999,16 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
VSR Tours and Travels,A/C Sleeper (2+1),18:20,01:30,07h 10m,INR 1299,28 Seats available,4.5,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
VSR Tours and Travels,A/C Sleeper (2+1),18:20,01:30,07h 10m,INR 1269,25 Seats available,4.5,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),18:30,01:04,06h 34m,INR 960,30 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),18:30,23:15,04h 45m,INR 1590,27 Seats available,"4.9
5",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Om Sri Vinayaka Travels,A/C Seater / Sleeper (2+1),18:30,00:45,06h 15m,INR 999,24 Seats available,4.4,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
RAVINA TRAVELS,A/C Sleeper (2+1),19:00,23:00,04h 00m,1349,19 Seats available,3.0,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
National travels,Bharat Benz A/C Sleeper (2+1),19:05,02:45,07h 40m,INR 1450,31 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Moksha Travels,A/C Sleeper (2+1),19:05,01:00,05h 55m,INR 1220,19 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Delta Transports Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:15,22:30,03h 15m,1700,33 Seats available,"4.3
7",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
PRAMUKH TRAVELS,Volvo 9600 Multi-Axle A/C Sleeper (2+1),19:15,23:15,04h 00m,1424,30 Seats available,4.7,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
November Travels,Bharat Benz A/C Sleeper (2+1),19:20,01:15,05h 55m,INR 990,28 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
National travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),19:30,23:30,04h 00m,INR 1249,29 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Vikram Travels,A/C Sleeper (2+1),19:40,00:30,04h 50m,INR 1099,16 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Sandeep Travels,Non A/C Seater / Sleeper (2+1),19:45,01:05,05h 20m,INR 900,22 Seats available,4.4,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Bharathi Tours And Travels(HYD),A/C Sleeper (2+1),20:00,01:00,05h 00m,1235,24 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Jabbar Travels,NON AC Seater / Sleeper 2+1,20:00,01:00,05h 00m,INR 800,20 Seats available,"4.7
6",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
BSR Tours And Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:00,01:00,05h 00m,INR 1990,30 Seats available,5.0,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Srivastav Travels,A/C Sleeper (2+1),20:00,01:15,05h 15m,INR 1209,19 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
JBT TRAVELS,Non A/C Seater / Sleeper (2+1),20:00,01:45,05h 45m,INR 699,21 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Rajesh Transports,A/C Volvo B11R Multi-Axle Sleeper (2+1),20:00,01:30,05h 30m,INR 1275,31 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Rajesh Transports,A/C Volvo B11R Multi-Axle Sleeper (2+1),20:00,01:30,05h 30m,INR 1200,30 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
BSR Tours And Travels,A/C Sleeper (2+1),20:00,01:00,05h 00m,INR 1560,20 Seats available,"5.0
8",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Rajesh Transports,A/C Volvo B11R Multi-Axle Sleeper (2+1),20:00,01:30,05h 30m,INR 1375,31 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Jagan Travels,Scania AC Multi Axle Sleeper (2+1),20:00,23:55,03h 55m,INR 1200,23 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
JBT TRAVELS,NON A/C Sleeper (2+1),20:00,01:30,05h 30m,INR 1099,17 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Jagan Travels,A/C Sleeper (2+1),20:00,01:00,05h 00m,INR 1300,23 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Go Tour Travels and Holidays,Volvo 9600 Multi-Axle A/C Sleeper (2+1),20:00,01:45,05h 45m,INR 1599,24 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Ramana Tours And Travels,A/C Sleeper (2+1),20:15,01:16,05h 01m,1070,22 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
National travels,Scania AC Multi Axle Sleeper (2+1),20:15,02:45,06h 30m,INR 999,27 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Ramana Tours And Travels,A/C Sleeper (2+1),20:15,01:16,05h 01m,980,30 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Ramana Tours And Travels,A/C Sleeper (2+1),20:15,01:16,05h 01m,1140,32 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Vikram Travels,A/C Sleeper (2+1),20:20,01:25,05h 05m,INR 1040,24 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Vikram Travels,A/C Sleeper (2+1),20:20,01:00,04h 40m,INR 1129,13 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Intercity travels,A/C Sleeper (2+1),20:30,01:00,04h 30m,INR 1399,17 Seats available,4.5,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Go Tour Travels and Holidays,A/C Sleeper (2+1),20:45,00:30,03h 45m,INR 1059,24 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
ORM Tours and Travels,A/C Sleeper (2+1),20:45,02:00,05h 15m,INR 800,30 Seats available,"3.8
7",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
KSM Roadways,Bharat Benz A/C Sleeper (2+1),20:45,00:10,03h 25m,INR 1399,26 Seats available,4.7,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Kaveri Travels,A/C Sleeper (2+1),21:00,00:45,03h 45m,INR 1200,32 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
BSR Tours And Travels,Scania AC Multi Axle Sleeper (2+1),21:00,02:15,05h 15m,INR 1480,27 Seats available,5.0,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
VRCR(AMKGN) Travels,NON A/C Sleeper (2+1),21:00,00:30,03h 30m,INR 1000,22 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
TVK TRAVELS,Bharat Benz A/C Sleeper (2+1),21:05,02:30,05h 25m,1329,25 Seats available,4.4,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
BHAIRAVA TOURS AND TRAVELS,Non A/C Seater / Sleeper (2+1),21:10,02:40,05h 30m,INR 599,31 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
DK SAVARKAR TRAVELS,A/C Seater / Sleeper (2+1),21:10,02:30,05h 20m,INR 935,43 Seats available,"4.4
9",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
November Travels,A/C Seater / Sleeper (2+1),21:10,02:30,05h 20m,INR 750,30 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
SRI AVANI,Non A/C Seater / Sleeper (2+1),21:10,03:30,06h 20m,INR 750,31 Seats available,"4.0
10",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
KK Travels,Non A/C Seater / Sleeper (2+1),21:15,03:15,06h 00m,INR 660,22 Seats available,New,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
AR & BCVR Travels,NON A/C Sleeper (2+1),21:15,03:30,06h 15m,INR 1000,28 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
INDHU BUS,Non A/C Seater / Sleeper (2+1),21:20,02:50,05h 30m,INR 750,25 Seats available,"4.1
8",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
INDHU BUS,Non A/C Seater / Sleeper (2+1),21:20,02:59,05h 39m,INR 750,37 Seats available,"4.8
16",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
BABA TRAVELS,NON A/C Sleeper (2+1),21:25,02:30,05h 05m,INR 700,23 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Maheswari Travels,Non A/C Seater / Sleeper (2+1),21:25,02:30,05h 05m,INR 599,31 Seats available,"3.6
4",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Maheswari Travels,Non A/C Seater / Sleeper (2+1),21:25,02:30,05h 05m,INR 599,34 Seats available,"4.5
16",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:30,02:30,05h 00m,INR 1300,33 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
AR & BCVR Travels,A/C Seater / Sleeper (2+1),21:30,02:00,04h 30m,INR 700,35 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Indu Travels,A/C Sleeper (2+1),21:30,02:30,05h 00m,INR 1200,20 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:30,02:00,04h 30m,INR 900,31 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
SLC Road Lines,A/C Sleeper (2+1),21:30,02:20,04h 50m,INR 1699,1 Seat available,3.3,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:30,03:30,06h 00m,INR 1300,29 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Sri Krishna Travels,A/C Sleeper (2+1),21:30,02:30,05h 00m,INR 1200,27 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),21:30,03:30,06h 00m,INR 700,40 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
SRI SVR travels,A/C Sleeper (2+1),21:30,02:30,05h 00m,INR 1690,24 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
SKYLITE TRAVELS,A/C Sleeper (2+1),21:30,02:00,04h 30m,INR 1899,11 Seats available,4.0,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
SRS Travels,NON AC Seater / Sleeper 2+1,21:30,01:00,03h 30m,INR 750,34 Seats available,3.1,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
AVM Tours And Travels,Non A/C Seater / Sleeper (2+1),21:30,01:45,04h 15m,646,36 Seats available,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
IVR Tours and Travels,Non A/C Seater / Sleeper (2+1),21:30,03:00,05h 30m,617,31 Seats available,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
KMR Travels,Non A/C Seater / Sleeper (2+1),21:30,02:15,04h 45m,INR 649,32 Seats available,3.5,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Indu Travels,Non A/C Seater / Sleeper (2+1),21:30,03:00,05h 30m,INR 750,32 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Amala Travels,Non A/C Seater / Sleeper (2+1),21:40,02:30,04h 50m,INR 600,31 Seats available,New,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Srinivasa Travels,NON A/C Executive (2+1),21:40,03:10,05h 30m,509,7 Seats available,"4.3
10",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
IRA Travels,A/C Sleeper (2+1),21:45,01:00,03h 15m,INR 1129,19 Seats available,3.9,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
AR & BCVR Travels,NON A/C Sleeper (2+1),21:45,03:30,05h 45m,INR 1000,27 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Matangi Travels,Non A/C Seater / Sleeper (2+1),21:45,01:50,04h 05m,949,39 Seats available,3.4,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Indu Travels,Non A/C Seater / Sleeper (2+1),21:45,03:00,05h 15m,INR 750,28 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Sri Balaji Transports,Non A/C Seater / Sleeper (2+1),21:50,03:00,05h 10m,INR 700,33 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Dwaraka Travels,Non AC Seater (2+2),21:50,03:31,05h 41m,INR 550,14 Seats available,"3.7
24",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Sri Balaji Transports,A/C Sleeper (2+1),21:50,03:30,05h 40m,INR 1000,19 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Madhavi Travels,Non A/C Seater / Sleeper (2+1),21:50,02:00,04h 10m,INR 600,33 Seats available,3.6,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Sri Balaji Transports,A/C Seater / Sleeper (2+1),21:50,03:00,05h 10m,INR 700,34 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Sri Balaji Transports,A/C Sleeper (2+1),21:50,03:00,05h 10m,INR 1300,26 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Matangi Travels,Non A/C Seater / Sleeper (2+1),21:50,01:50,04h 00m,646,27 Seats available,"3.4
9",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Sri Balaji Transports,A/C Sleeper (2+1),21:50,03:00,05h 10m,INR 1090,22 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Meghana Travels,Non A/C Seater / Sleeper (2+1),21:50,03:00,05h 10m,712,44 Seats available,3.0,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Meghana Travels,A/C Sleeper (2+1),21:50,03:30,05h 40m,1226,35 Seats available,3.0,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Maheswari Travels,A/C Sleeper (2+1),21:55,02:30,04h 35m,INR 899,27 Seats available,4.3,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
AR & BCVR Travels,A/C Sleeper (2+1),21:59,02:44,04h 45m,INR 900,25 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Dwaraka Travels,AC Sleeper (2+1),22:00,03:29,05h 29m,INR 800,5 Seats available,"4.4
8",https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Vasavi travels,Non A/C Seater / Sleeper (2+1),22:00,03:15,05h 15m,INR 599,32 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Al madeena Travels,Non A/C Seater / Sleeper (2+1),22:00,02:30,04h 30m,INR 550,33 Seats available,3.8,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Sri Balaji Transports,Non A/C Seater / Sleeper (2+1),22:00,03:30,05h 30m,INR 660,15 Seats available,4.2,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
KNR TRAVELS,Non A/C Seater / Sleeper (2+1),22:00,03:00,05h 00m,INR 690,38 Seats available,4.5,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
National travels,Volvo Multi Axle A/C Sleeper I-Shift B11R (2+1),22:00,01:45,03h 45m,INR 883,29 Seats available,4.1,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Sadiq Tours and Travels,A/C Sleeper (2+1),22:00,03:00,05h 00m,INR 1000,21 Seats available,3.3,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Sri Megha Travels,Non A/C Seater / Sleeper (2+1),22:00,02:00,04h 00m,INR 845,31 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Indu Travels,Non A/C Seater / Sleeper (2+1),22:00,03:00,05h 00m,INR 1400,46 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Vasavi travels,A/C Sleeper (2+1),22:00,02:30,04h 30m,INR 1000,29 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
Indu Travels,Non A/C Seater / Sleeper (2+1),22:00,03:00,05h 00m,INR 700,22 Seats available,3.7,https://www.redbus.in/bus-tickets/hyderabad-to-kurnool,Hyderabad to Kurnool
